Serial§Event§Code region§region§Code district§district§Code village§village§Location§Date (YMD)§Comments§Cause§Description of Cause§Source§Magnitude§GLIDEnumber§Other sectors§DataCards§Deaths§Injured§Missing§Houses Destroyed§Houses Damaged§Victims§Affected§Relocated§Evacuated§Losses $USD§Losses $Local§Education centers§Hospitals§Damages in crops Ha.§Duration (d)§fichas.latitude§fichas.longitude§Formula§Dead of Male§Dead of Female§Additional Loss from Fire(NRs)§Type of Relief provided§Relief
03211§HAIL STORM§003§Western Region§003008038§Tanahu§§§§2003/4/27§Maize crop was destroyed and schools were closed for seven days§§§Gorkhapatra,2003-04-28,Y-102,N-350§§§§1§§§§§§§§§§§700000§§§§§§§§§§§§
03212§STRONG WIND§002§Central Region§002005027§Kathmandu§002005027031§KATHMANDU METROPOLITAN CITY§Tripureswor§2003/4/26§Tree fall down on the road§OTHER§§Kantipur,2003-04-27,Y-11,N-68§§§§1§§4§§§§§§§§§§§§§§§§§§§§§
99179§HAIL STORM§003§Western Region§003008037§Lamjung§003008037012§BHUJUNG§§1999/6/2§Loss value not mentioned.§OTHER§Hail strome damaged maize crops.§kantipur,1999-06-04-Y-7,N-105§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03213§STRONG WIND§002§Central Region§002005027§Kathmandu§002005027031§KATHMANDU METROPOLITAN CITY§Balaju§2003/4/26§20 Masala tree fall down and lots of houses were affected road was closed and electric pole with wire were damaged§OTHER§§Kantipur,2003-04-27,Y-11,N-68§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03214§THUNDERSTORM§002§Central Region§002004022§Dolakha§002004022018§Mirge§Mirge-9§2003/4/27§Electrict pole, wire with radio,TV, cassete player were damaged§OTHER§Thunderstrom on houses§Kantipur,2003-04-28,Y-11,N-69§§§§1§1§13§§§§§§§§§§§§§§§§§§§§§
01802§HAIL STORM§001§Eastern Region§001003005§Morang§§§§2001/11/9§Rice farming which was ready for harvesting was destroyed in large amount. Loss amount was more than one lakh§OTHER§§Gorkhapatra,2001-11-10,Y-101,N-184§§§§1§§§§§§§§§§§100000§§§§§§§§§§§§
01804§HAIL STORM§001§Eastern Region§001001001§Taplejung§§§§2001/11/11§Rice and millet was destroyed in large amount§OTHER§Hailstorm destroyed on crops§Kantipur,2001-11-12,Y-9,N-264§§§§1§§§§§§§§§§§50000§§§§§§§§§§§§
03217§THUNDERSTORM§002§Central Region§002005020§Sindhuli§002005020054§Kamalamai Municipality§Kamalamai-9§2003/4/28§§OTHER§§Gorkhapatra,2003-04-29,Y-102,N-351§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
99182§THUNDERSTORM§003§Western Region§003008040§Kaski§003008040018§KALIKA§ward No-5§1999/6/11§§OTHER§§kantipur,1999-06-13-Y-7,N-114§§§§1§1§3§§§§§§§§§§§§§§§§§§§§§
03218§THUNDERSTORM§002§Central Region§002005020§Sindhuli§§§Khaniyakharka§2003/4/28§§OTHER§Thunderstrom on house§Gorkhapatra,2003-04-29,Y-102,N-351§§§§1§§1§§§1§§§§§§§§§§§§§§§§§§
03219§THUNDERSTORM§002§Central Region§002005024§Kavre§002005024021§DEBITAR§Devitar-1§2003/4/29§§OTHER§Thunderstrom on house§Gorkhapatra,2003-04-30,Y-102,N-352§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
01806§HAIL STORM§002§Central Region§002005021§Ramechhap§§§§2001/11/12§Rice,millet and other crops were also destroyed in large amount, more than 1,00,000 was loss§OTHER§§Gorkhapatra,2001-11-13,Y-101,N-187§§§§1§§§§§§§§§§§100000§§§§§§§§§§§§
03220§STRONG WIND§002§Central Region§002006035§Chitawan§§§Different place§2003/4/29§18 electric pole and wire were destroyed and electricity service was stopped§OTHER§§Kantipur,2003-04-30,Y-11,N-71§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03937§HAIL STORM§003§Western Region§003008044§Parbat§§§§2003/4/29§Almost all the agriculture production were destroyed§OTHER§§Kantipur,2003-04-30,Y-11,N-71§§§§1§§§§§§§§§§§10000000§§§§§§§§§§§§
01807§HAIL STORM§003§Western Region§003008044§Parbat§003008044015§CHITRE§Thulipokhari,Khaulalankuri,Arthar,Danndakharka,Tilhar,§2001/11/12§Rice farming in 1029 hectared of land was destroyed with many vegetable and fruits farming.§OTHER§Ramjadeurali,Pakuwasilmi§Kantipur,2001-11-13,Y-9,N-265§§§§1§§§§§§§§§§§17000000§§§1029§§§§§§§§§
02068§STRONG WIND§001§Eastern Region§001003006§Sunsari§001003006027§Itahari Municipality§§2002/3/27§§OTHER§§Gorkhapatra,2002-03-29,Y-101,N-320§§§§1§§1§§1§72§§§§§§§§§§§§§§§§§§
02070§STRONG WIND§001§Eastern Region§001003006§Sunsari§001003006038§Pakali§Musahar tole-4§2002/3/27§Loss value not mentioned§OTHER§Strong wind damaged roofs of houses§Gorkhapatra,2002-03-29,Y-101,N-320§§§§1§§§§§20§§§§§§§§§§§§§§§§§§
02071§HAIL STORM§001§Eastern Region§001003005§Morang§001003005054§Dulari§§2002/3/27§§OTHER§Hailstrom damaged winter crops§Gorkhapatra,2002-03-29,Y-101,N-320§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02072§HAIL STORM§001§Eastern Region§001003005§Morang§001003005039§Sundarpur§§2002/3/27§§OTHER§Damaged 40% of winter crops§Gorkhapatra,2002-03-29,Y-101,N-320§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00385§THUNDERSTORM§002§Central Region§002005028§Nuwakot§002005028012§CHARGHARE§Bhatta, Ward no 4§2000/8/10§§OTHER§§Gorkhapatra, 2000-8-11, Y-100, N-98§§§§1§§§§1§§§§§§§10§§§§§§§§§§§§
03309§STRONG WIND§002§Central Region§002006018§Mahotari§§§§2003/6/3§Transportation and electricty were closed due to damaged of electric pole and wire and some crop were damaged§OTHER§§Gorkhapatra,2003-06-05,Y-103,N-30§§§§1§§§§§§§§§§§§§§§§§§§§§§§
01628§RAINS§002§Central Region§002004022§Dolakha§§§Ward no-2§2001/8/24§§HEAVY RAINS§Houses were cracked.§Gorkhapatra,2001-8-25,Y-101,N-111.§§§§1§§§§§2§§§§65§§§§§§§§§§§§§§
99190§RAINS§003§Western Region§003008039§Syangja§003008039016§KICHANAS§§1999/6/11§§HEAVY RAINS§Heavy rain fall.§kantipur,1999-06-18-Y-7,N-119§§§§1§2§§§§§§§§§§§§§§3§§§§§§§§
01814§HAIL STORM§003§Western Region§003008037§Lamjung§003008037045§PURANAKOT§Nalma§2001/11/19§50 to 90 % of rice and millet was destroyed§OTHER§§Gorkhapatra,2001-11-20,Y-101,N-191§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02075§HAIL STORM§003§Western Region§003009050§Kapilbastu§003009050052§NIGALIHAWA§§2002/3/3§§OTHER§Hailstrom damaged winter crops§Kantipur,2002-03-20,Y-10,N-29§§§§1§§§§§§§§§§§§§§§§§§§§§§§
99191§RAINS§003§Western Region§003008039§Syangja§003008039050§CHAPAKOT§§1999/6/11§§HEAVY RAINS§§kantipur,1999-06-18-Y-7,N-119§§§§1§3§§§§§§§§§§§§§§3§§§§§§§§
02076§HAIL STORM§003§Western Region§003009050§Kapilbastu§003009050040§KOPAWA§§2002/3/3§§OTHER§Damaged winter crops§Kantipur,2002-03-20,Y-10,N-29§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02077§HAIL STORM§003§Western Region§003009050§Kapilbastu§003009050018§BUDHI§§2002/3/3§§OTHER§Damaged winter crops§Kantipur,2002-03-20,Y-10,N-29§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02078§HAIL STORM§003§Western Region§003009050§Kapilbastu§003009050034§HATHAUSA§§2002/3/3§§OTHER§Destroyed winter crops§Kantipur,2002-03-20,Y-10,N-29§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02079§HAIL STORM§003§Western Region§003009050§Kapilbastu§003009050027§GAJEHADA§§2002/3/3§§OTHER§Destroyed winter crops§Kantipur,2002-03-20,Y-10,N-29§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02080§HAIL STORM§003§Western Region§003008043§Myagdi§003008043030§PATLEKHET§§2002/3/22§§OTHER§Damaged winter crops§Kantipur,2002-03-25,Y-10,N-30§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02081§HAIL STORM§003§Western Region§003008043§Myagdi§003008043017§JHI§§2002/3/22§§OTHER§Damaged 60% of winter crops§Kantipur,2002-03-25,Y-10,N-30§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02082§HAIL STORM§003§Western Region§003008043§Myagdi§003008043029§PAKHAPANI§§2002/3/22§§OTHER§Damaged 60% of winter crops§Kantipur,2002-03-25,Y-10,N-30§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02083§HAIL STORM§003§Western Region§003008043§Myagdi§003008043013§DHATAN§§2002/3/22§§OTHER§Damaged 60% of winter crops§Kantipur,2002-03-25,Y-10,N-30§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02084§HAIL STORM§003§Western Region§003008043§Myagdi§003008043019§KUHUN§§2002/3/22§§OTHER§Damaged 60% of winter crops§Kantipur,2002-03-25,Y-10,N-30§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02085§HAIL STORM§003§Western Region§003008043§Myagdi§003008043031§PULACHAUR§§2002/3/22§§OTHER§Damaged 60% of winter crops§Kantipur,2002-03-25,Y-10,N-30§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02086§HAIL STORM§003§Western Region§003008043§Myagdi§003008043038§SINGHA§§2002/3/22§§OTHER§Damaged more than 50% OF winter  crops§Kantipur,2002-03-25,Y-10,N-30§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02087§HAIL STORM§003§Western Region§003008043§Myagdi§003008043006§BHAKIMLI§§2002/3/22§§OTHER§Damaged 50% of winter crops§Kantipur,2002-03-25,Y-10,N-30§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02088§HAIL STORM§003§Western Region§003008043§Myagdi§003008043032§BHAGBATI§Beni§2002/3/22§§OTHER§Damaged 60% of winter crops§Kantipur,2002-03-25,Y-10,N-30§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03320§THUNDERSTORM§001§Eastern Region§001003004§Jhapa§001003004049§BAHUNADANGI§§2003/6/6§One house was damaged§OTHER§Thunderstrom on house§Kantipur,2003-06-07,Y-11,N-109§§§§1§2§§§§§§§§§§§§§§§§§§§§§§
99201§THUNDERSTORM§003§Western Region§003008040§Kaski§003008040028§MAUJA§§1999/6/9§§OTHER§§Gorkhapatra,1999-06-18,Y-99,N-43§§§§1§3§§§§§§§§§§§§§§§§§§§§§§
03327§STRONG WIND§004§Mid-Western Region§004011055§Salyan§§§Many VDCs§2003/6/3§60% fruits crops damaged and 10 schools roof was flown away§OTHER§§Gorkhapatra,2003-06-10,Y-103,N-35§§§§1§§§§§§§§§§§§10§§§§§§§§§§§
03328§STRONG WIND§002§Central Region§002004022§Dolakha§002004022037§Sunakhani§§2003/6/9§2 schools were closed§OTHER§§Gorkhapatra,2003-06-10,Y-103,N-35§§§§1§§70§§§§§§§§§§2§§§§§§§§§§§
03332§STRONG WIND§003§Western Region§003009048§Nawalparasi§003009048057§NARAM§§2003/6/4§The man died by falling the tree§OTHER§§Kantipur,2003-06-10,Y-11,N-112§§§§1§2§4§§§§§§§§§§§§§§§§§§§§§
03336§HAIL STORM§004§Mid-Western Region§004010064§Kalikot§§§Mahabu lekh§2003/6/10§3 shed also damaged§OTHER§§Kantipur,2003-06-11,Y-11,N-113§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02198§THUNDERSTORM§001§Eastern Region§001003006§Sunsari§001003006008§Bhadgau Sinuwari§ward NO-1§2002/6/29§§§§Gorkhapatra 2002-07-01,Y-102,N-56§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
03345§STRONG WIND§005§Far Western Region§005014074§Baitadi§005014074060§SILANGA§§2003/6/14§One school's roof was flown§OTHER§§Gorkhapatra,2003-06-15,Y-103,N-40§§§§1§§§§§§§§§§§§1§§§§§§§§§§§
03346§RAINS§004§Mid-Western Region§004011059§Surkhet§004011059044§RANIBAS§§2003/6/14§Raute people were affected§OTHER§§Gorkhapatra,2003-06-15,Y-103,N-40§§§§1§§§§4§§§§§§§§§§§§§§§§§§§
00398§THUNDERSTORM§003§Western Region§003008040§Kaski§003008040007§CHAPAKOT§ Nepali Tole Ward no 7§2000/8/5§§OTHER§§Kantipur, 2000-8-12, Y-8, N-176§§§§1§1§6§§1§§§§§§§§§§§§§§§§§§§
02199§THUNDERSTORM§001§Eastern Region§001003006§Sunsari§001003006027§Itahari Municipality§§2002/6/29§§RAIN§Thelephone line was damaged by thunderstorm §Gorkhapatra 2002-07-01,Y-102,N-56§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03351§RAINS§001§Eastern Region§001003004§Jhapa§§§§2003/6/17§Crops and vegetables was totally destroyed by flood§HEAVY RAINS§§Gorkhapatra,2003-06-18,Y-103,N-43§§§§1§§§§§§§§§§§§§§46500§§§§§§§§§
02205§THUNDERSTORM§002§Central Region§002006033§Bara§002006033017§PRASURAMPUR§§2002/6/30§One cow shed was destroyed .§§§Gorkhapatra 2002-07-06,Y-102,N-61§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03363§STRONG WIND§001§Eastern Region§001003005§Morang§§§§2003/6/22§Orange and litchi crop of 275 hectare was affected but loss value not mentioned§OTHER§§Gorkhapatra,2003-06-23,Y-103,N-48§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02206§THUNDERSTORM§005§Far Western Region§005015071§Kailali§§§§2002/7/9§§§§Gorkhapatra 2002-07-10,Y-102,N-65§§§§1§§12§§§§§§§§§§§§§30§§§§§§§§
03367§THUNDERSTORM§002§Central Region§002006035§Chitawan§002006035003§BAGHAUDA§§2003/6/22§One solar tower were also destroyed§OTHER§Thunderstrom on house§Kantipur,2003-06-23,Y-11,N-125§§§§1§1§3§§1§§§§§§§§§§§§§§§§§§§
03370§RAINS§002§Central Region§002006017§Dhanusa§002006017049§Janakpur Municipality§§2003/6/24§Lots of house were covered by water and many people were affected§HEAVY RAINS§§Gorkhapatra,2003-06-25,Y-103,N-50§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03372§STRONG WIND§002§Central Region§002005030§Dhading§002005030001§KHATTE§Khalte-5§2003/6/22§One house and a school was damaged by falling the tree§OTHER§§Kantipur,2003-06-25,Y-11,N-127§§§§1§§§§1§§§§§§§§1§§§§§§§§§§§
03373§RAINS§002§Central Region§002006033§Bara§002006033041§KALAIYA MUNICIPALITY§§2003/6/24§Bal Mandir (an Institution for child) was damaged and a house damaged§HEAVY RAINS§§Kantipur,2003-06-25,Y-11,N-127§§§§1§§§§§1§§§§§§§§§§§§§§§§§§
03376§THUNDERSTORM§004§Mid-Western Region§004012056§Dang§004012056035§SONPUR§Sonpur-1§2003/6/26§Thunderstrom on rice field§OTHER§§Kantipur,2003-06-27,Y-11,N-129§§§§1§2§1§§§§§§§§§§§§§§§§§§§§§
03377§THUNDERSTORM§004§Mid-Western Region§004012056§Dang§004012056033§SAUDHIYAR§Bankatta§2003/6/26§§OTHER§§Kantipur,2003-06-27,Y-11,N-129§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
02089§HAIL STORM§001§Eastern Region§001002013§Khotang§§§§2002/3/17§§OTHER§Damaged crops§Kantipur,2002-03-25,Y-10,N-30§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03378§THUNDERSTORM§004§Mid-Western Region§004012056§Dang§004012056033§SAUDHIYAR§Bankatta-3§2003/6/26§§OTHER§§Kantipur,2003-06-27,Y-11,N-129§§§§1§§1§§§§§§§§§§§§§§§§§§§§§
02090§THUNDERSTORM§001§Eastern Region§001001001§Taplejung§001001001032§PHUNGLING§§2002/3/28§50 lines of elatricity was interrupted§OTHER§§Gorkhapatra,2002-04-03,Y-101,N-325§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03379§THUNDERSTORM§004§Mid-Western Region§004012056§Dang§004012056034§SISAHNIYA§Sisaniya-6§2003/6/26§§OTHER§§Kantipur,2003-06-27,Y-11,N-129§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
03380§THUNDERSTORM§002§Central Region§002006018§Mahotari§§§Bisanpur-3§2003/6/26§§OTHER§§Kantipur,2003-06-27,Y-11,N-129§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
02093§HAIL STORM§003§Western Region§003008036§Gorkha§§§§2002/4/1§§OTHER§Hailstrom damaged crops§Gorkhapatra,2002-04-04,Y-101,N-326§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02094§THUNDERSTORM§002§Central Region§002005025§Lalitpur§002005025020§Lele§§2002/3/4§§OTHER§§Gorkhapatra,2002-04-06,Y-101,N-328§§§§1§3§§§§§§§§§§§§§§§§§§§§§§
02096§HAIL STORM§002§Central Region§002005031§Makwanpur§002005031014§HATIYA§§2002/4/2§§OTHER§Hailstrom damaged crops§Gorkhapatra,2002-04-07,Y-101,N-329§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03383§THUNDERSTORM§001§Eastern Region§001003004§Jhapa§001003004014§MAHABHARA§Mahabhara-8§2003/6/28§§OTHER§§Gorkhapatra,2003-06-29,Y-103,N-54§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
02097§HAIL STORM§002§Central Region§002005031§Makwanpur§002005031009§HADIKHOLA§§2002/4/2§§OTHER§Hailstrom damaged crops§Gorkhapatra,2002-04-07,Y-101,N-329§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02098§HAIL STORM§002§Central Region§002005031§Makwanpur§002005031034§PALUNG§§2002/4/2§§OTHER§Hailstrom damaged winter crops§Gorkhapatra,2002-04-07,Y-101,N-329§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03384§THUNDERSTORM§001§Eastern Region§001003004§Jhapa§001003004014§MAHABHARA§Mahabhara-2§2003/6/28§Clothes were brunt§OTHER§Thunderstrom on house§Gorkhapatra,2003-06-29,Y-103,N-54§§§§1§§§§1§§§§§§§§§§§§§§§§§§§
02099§HAIL STORM§002§Central Region§002005031§Makwanpur§002005031013§CHURIMAI§§2002/4/2§§OTHER§Damaged winter crops§Gorkhapatra,2002-04-07,Y-101,N-329§§§§1§§§§§§§§§§§§§§§§§§§§§§§
02100§HAIL STORM§002§Central Region§002005031§Makwanpur§002005031002§MANAHARI§§2002/4/2§§OTHER§Damaged winter crops§Gorkhapatra,2002-04-07,Y-101,N-329§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03385§THUNDERSTORM§001§Eastern Region§001003015§Saptari§001003015091§BANARAJHULA§Banjhula-7§2003/6/27§§OTHER§§Kantipur,2003-06-28,Y-11,N-130§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
03386§THUNDERSTORM§001§Eastern Region§001003015§Saptari§§§Ghoghiyaghat§2003/6/27§§OTHER§§Kantipur,2003-06-28,Y-11,N-130§§§§1§2§§§§§§§§§§§§§§§§§§§§§§
02212§THUNDERSTORM§004§Mid-Western Region§004012056§Dang§004012056038§TRIBHUVANNAGAR_MUNI.§wardno-3§2002/7/1§§§§Kantipur2002-07-02,Y-10,N-134§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
03388§THUNDERSTORM§001§Eastern Region§001003015§Saptari§001003015006§RAYPUR§§2003/6/28§§OTHER§§Kantipur,2003-06-29,Y-11,N-131§§§§1§2§§§§§§§§§§§§§§§§§§§§§§
02213§THUNDERSTORM§001§Eastern Region§001003016§Siraha§001003016047§Asanpur§ward-1§2002/7/30§§§Thunderstorm on the house §Kantipur2002-07-03,Y-10,N-135§§§§1§5§§§§§§§§§§§§§§§§§§§§§§
03391§RAINS§002§Central Region§002005031§Makwanpur§002005031012§HETAUDA MUNICIPALITY§Saraswati tol§2003/6/29§One wall also collapse§HEAVY RAINS§§Gorkhapatra,2003-06-30,Y-103,N-55§§§§1§1§§§§1§§§§§§§§§§§§§§§§§§
02109§THUNDERSTORM§001§Eastern Region§001003004§Jhapa§001003004050§SHANTINAGAR§§2002/4/11§§OTHER§§Kantipur,2002-04-30,Y-10,N-53§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
01262§STORM§002§Central Region§002006035§Chitawan§§§§2001/4/26§Many porportes were lost§OTHER§Strom.§Gorkhapatra,2001-4-27,Y-100,N-347.§§§§1§4§2§§§§§§§§§800000§§§§§§§§§§§§
03395§THUNDERSTORM§002§Central Region§002006017§Dhanusa§002006017054§Khajara Ramaul§Chunacha-6§2003/7/1§§OTHER§§Gorkhapatra,2003-07-01,Y-103,N-56§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
